goal_id,tournament_id,tournament_name,year,match_id,match_name,match_date,match_time,team_id,home_team,away_team,player_id,player_name,given_name,family_name,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-0132,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-15,Italy vs Austria,-12996.0,16:30,T-41,1,0,P-03545,Enrique Guaita,Enrique,Guaita,19',19,0,first half,0,0
G-0133,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-16,Germany vs Austria,-12992.0,18:00,T-31,1,0,P-38753,Ernst Lehner,Ernst,Lehner,1',1,0,first half,0,0
G-0134,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-16,Germany vs Austria,-12992.0,18:00,T-31,1,0,P-77348,Edmund Conen,Edmund,Conen,27',27,0,first half,0,0
G-0135,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-16,Germany vs Austria,-12992.0,18:00,T-05,0,1,P-51711,Johann Horvath,Johann,Horvath,28',28,0,first half,0,0
G-0136,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-16,Germany vs Austria,-12992.0,18:00,T-31,1,0,P-38753,Ernst Lehner,Ernst,Lehner,42',42,0,first half,0,0
G-0137,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-16,Germany vs Austria,-12992.0,18:00,T-05,0,1,P-05609,Karl Sesta,Karl,Sesta,54',54,0,second half,0,0
G-0138,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-17,Italy vs Czechoslovakia,-12989.0,17:00,T-21,0,1,P-51219,Antonín Puč,Antonín,Puč,71',71,0,second half,0,0
G-0139,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-17,Italy vs Czechoslovakia,-12989.0,17:00,T-41,1,0,P-03638,Raimundo Orsi,Raimundo,Orsi,81',81,0,second half,0,0
G-0140,WC-1934,1934 FIFA Men's World Cup,1934,M-1934-17,Italy vs Czechoslovakia,-12989.0,17:00,T-41,1,0,P-56703,Angelo Schiavio,Angelo,Schiavio,95',95,0,"extra time, first half",0,0
G-0141,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-01,Switzerland vs Germany,-11534.0,17:00,T-31,0,1,P-15763,Josef Gauchel,Josef,Gauchel,29',29,0,first half,0,0
G-0142,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-01,Switzerland vs Germany,-11534.0,17:00,T-75,1,0,P-85334,André Abegglen,André,Abegglen,43',43,0,first half,0,0
G-0143,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-61,0,1,P-28958,Silviu Bindea,Silviu,Bindea,35',35,0,first half,0,0
G-0144,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-19,1,0,P-77922,Héctor Socorro,Héctor,Socorro,44',44,0,first half,0,0
G-0145,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-19,1,0,P-56223,José Magriñá,José,Magriñá,69',69,0,second half,0,0
G-0146,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-61,0,1,P-58656,Iuliu Baratky,Iuliu,Baratky,88',88,0,second half,0,0
G-0147,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-19,1,0,P-77922,Héctor Socorro,Héctor,Socorro,103',103,0,"extra time, first half",0,0
G-0148,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-02,Cuba vs Romania,-11533.0,17:00,T-61,0,1,P-55855,Ștefan Dobay,Ștefan,Dobay,105',105,0,"extra time, first half",0,0
G-0149,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-03,France vs Belgium,-11533.0,17:00,T-30,1,0,P-02281,Émile Veinante,Émile,Veinante,1',1,0,first half,0,0
G-0150,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-03,France vs Belgium,-11533.0,17:00,T-30,1,0,P-70804,Jean Nicolas,Jean,Nicolas,16',16,0,first half,0,0
G-0151,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-03,France vs Belgium,-11533.0,17:00,T-06,0,1,P-03499,Hendrik Isemborghs,Hendrik,Isemborghs,38',38,0,first half,0,0
G-0152,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-03,France vs Belgium,-11533.0,17:00,T-30,1,0,P-70804,Jean Nicolas,Jean,Nicolas,69',69,0,second half,0,0
G-0153,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-53740,Vilmos Kohut,Vilmos,Kohut,13',13,0,first half,0,0
G-0154,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-60977,Géza Toldi,Géza,Toldi,15',15,0,first half,0,0
G-0155,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-89034,György Sárosi,György,Sárosi,28',28,0,first half,0,0
G-0156,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-67652,Gyula Zsengellér,Gyula,Zsengellér,35',35,0,first half,0,0
G-0157,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-67652,Gyula Zsengellér,Gyula,Zsengellér,76',76,0,second half,0,0
G-0158,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-04,Hungary vs Dutch East Indies,-11533.0,17:00,T-36,1,0,P-89034,György Sárosi,György,Sárosi,89',89,0,second half,0,0
G-0159,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-05,Italy vs Norway,-11533.0,17:00,T-41,1,0,P-58640,Pietro Ferraris,Pietro,Ferraris,2',2,0,first half,0,0
G-0160,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-05,Italy vs Norway,-11533.0,17:00,T-53,0,1,P-07024,Arne Brustad,Arne,Brustad,83',83,0,second half,0,0
G-0161,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-05,Italy vs Norway,-11533.0,17:00,T-41,1,0,P-65885,Silvio Piola,Silvio,Piola,94',94,0,"extra time, first half",0,0
G-0162,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,18',18,0,first half,0,0
G-0163,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-57,0,1,P-72075,Fryderyk Scherfke,Fryderyk,Scherfke,23',23,0,first half,0,1
G-0164,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-44339,not applicable Romeu,not applicable,Romeu,25',25,0,first half,0,0
G-0165,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-70927,not applicable Perácio,not applicable,Perácio,44',44,0,first half,0,0
G-0166,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-57,0,1,P-13828,Ernst Wilimowski,Ernst,Wilimowski,53',53,0,second half,0,0
G-0167,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-57,0,1,P-13828,Ernst Wilimowski,Ernst,Wilimowski,59',59,0,second half,0,0
G-0168,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-70927,not applicable Perácio,not applicable,Perácio,71',71,0,second half,0,0
G-0169,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-57,0,1,P-13828,Ernst Wilimowski,Ernst,Wilimowski,89',89,0,second half,0,0
G-0170,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,93',93,0,"extra time, first half",0,0
G-0171,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,104',104,0,"extra time, first half",0,0
G-0172,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-06,Brazil vs Poland,-11533.0,17:30,T-57,0,1,P-13828,Ernst Wilimowski,Ernst,Wilimowski,118',118,0,"extra time, second half",0,0
G-0173,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-07,Czechoslovakia vs Netherlands,-11533.0,18:30,T-21,1,0,P-53978,Josef Košťálek,Josef,Košťálek,93',93,0,"extra time, first half",0,0
G-0174,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-07,Czechoslovakia vs Netherlands,-11533.0,18:30,T-21,1,0,P-27945,Josef Zeman,Josef,Zeman,111',111,0,"extra time, second half",0,0
G-0175,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-07,Czechoslovakia vs Netherlands,-11533.0,18:30,T-21,1,0,P-60513,Oldřich Nejedlý,Oldřich,Nejedlý,118',118,0,"extra time, second half",0,0
G-0176,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-08,Cuba vs Romania,-11529.0,18:00,T-61,0,1,P-55855,Ștefan Dobay,Ștefan,Dobay,35',35,0,first half,0,0
G-0177,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-08,Cuba vs Romania,-11529.0,18:00,T-19,1,0,P-77922,Héctor Socorro,Héctor,Socorro,51',51,0,second half,0,0
G-0178,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-08,Cuba vs Romania,-11529.0,18:00,T-19,1,0,P-77302,Tomás Fernández,Tomás,Fernández,57',57,0,second half,0,0
G-0179,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-31,0,1,P-53466,Wilhelm Hahnemann,Wilhelm,Hahnemann,8',8,0,first half,0,0
G-0180,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-31,0,1,P-42031,Ernst Lörtscher,Ernst,Lörtscher,22',22,0,first half,1,0
G-0181,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-75,1,0,P-81006,Eugen Walaschek,Eugen,Walaschek,42',42,0,first half,0,0
G-0182,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-75,1,0,P-50918,Alfred Bickel,Alfred,Bickel,64',64,0,second half,0,0
G-0183,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-75,1,0,P-85334,André Abegglen,André,Abegglen,75',75,0,second half,0,0
G-0184,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-09,Switzerland vs Germany,-11529.0,18:00,T-75,1,0,P-85334,André Abegglen,André,Abegglen,78',78,0,second half,0,0
G-0185,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-10,Brazil vs Czechoslovakia,-11526.0,17:00,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,30',30,0,first half,0,0
G-0186,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-10,Brazil vs Czechoslovakia,-11526.0,17:00,T-21,0,1,P-60513,Oldřich Nejedlý,Oldřich,Nejedlý,65',65,0,second half,0,1
G-0187,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-11,Hungary vs Switzerland,-11526.0,17:00,T-36,1,0,P-89034,György Sárosi,György,Sárosi,40',40,0,first half,0,0
G-0188,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-11,Hungary vs Switzerland,-11526.0,17:00,T-36,1,0,P-67652,Gyula Zsengellér,Gyula,Zsengellér,89',89,0,second half,0,0
G-0189,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-12,Italy vs France,-11526.0,17:00,T-41,1,0,P-76066,Gino Colaussi,Gino,Colaussi,9',9,0,first half,0,0
G-0190,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-12,Italy vs France,-11526.0,17:00,T-30,0,1,P-78235,Oscar Heisserer,Oscar,Heisserer,10',10,0,first half,0,0
G-0191,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-12,Italy vs France,-11526.0,17:00,T-41,1,0,P-65885,Silvio Piola,Silvio,Piola,51',51,0,second half,0,0
G-0192,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-12,Italy vs France,-11526.0,17:00,T-41,1,0,P-65885,Silvio Piola,Silvio,Piola,72',72,0,second half,0,0
G-0193,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-38092,Harry Andersson,Harry,Andersson,9',9,0,first half,0,0
G-0194,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-58852,Gustav Wetterström,Gustav,Wetterström,22',22,0,first half,0,0
G-0195,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-58852,Gustav Wetterström,Gustav,Wetterström,37',37,0,first half,0,0
G-0196,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-58852,Gustav Wetterström,Gustav,Wetterström,44',44,0,first half,0,0
G-0197,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-94204,Tore Keller,Tore,Keller,80',80,0,second half,0,0
G-0198,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-38092,Harry Andersson,Harry,Andersson,81',81,0,second half,0,0
G-0199,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-97601,Arne Nyberg,Arne,Nyberg,84',84,0,second half,0,0
G-0200,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-13,Sweden vs Cuba,-11526.0,17:00,T-74,1,0,P-38092,Harry Andersson,Harry,Andersson,89',89,0,second half,0,0
G-0201,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-14,Brazil vs Czechoslovakia,-11524.0,18:00,T-21,0,1,P-64425,Vlastimil Kopecký,Vlastimil,Kopecký,25',25,0,first half,0,0
G-0202,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-14,Brazil vs Czechoslovakia,-11524.0,18:00,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,57',57,0,second half,0,0
G-0203,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-14,Brazil vs Czechoslovakia,-11524.0,18:00,T-09,1,0,P-81322,not applicable Roberto,not applicable,Roberto,62',62,0,second half,0,0
G-0204,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-74,0,1,P-97601,Arne Nyberg,Arne,Nyberg,1',1,0,first half,0,0
G-0205,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-36,1,0,P-90805,Sven Jacobsson,Sven,Jacobsson,19',19,0,first half,1,0
G-0206,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-36,1,0,P-24305,Pál Titkos,Pál,Titkos,37',37,0,first half,0,0
G-0207,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-36,1,0,P-67652,Gyula Zsengellér,Gyula,Zsengellér,39',39,0,first half,0,0
G-0208,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-36,1,0,P-89034,György Sárosi,György,Sárosi,65',65,0,second half,0,0
G-0209,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-15,Hungary vs Sweden,-11522.0,18:00,T-36,1,0,P-67652,Gyula Zsengellér,Gyula,Zsengellér,85',85,0,second half,0,0
G-0210,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-16,Italy vs Brazil,-11522.0,18:00,T-41,1,0,P-76066,Gino Colaussi,Gino,Colaussi,51',51,0,second half,0,0
G-0211,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-16,Italy vs Brazil,-11522.0,18:00,T-41,1,0,P-34536,Giuseppe Meazza,Giuseppe,Meazza,60',60,0,second half,0,1
G-0212,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-16,Italy vs Brazil,-11522.0,18:00,T-09,0,1,P-44339,not applicable Romeu,not applicable,Romeu,87',87,0,second half,0,0
G-0213,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-74,0,1,P-79374,Sven Jonasson,Sven,Jonasson,28',28,0,first half,0,0
G-0214,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-74,0,1,P-97601,Arne Nyberg,Arne,Nyberg,38',38,0,first half,0,0
G-0215,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-09,1,0,P-44339,not applicable Romeu,not applicable,Romeu,44',44,0,first half,0,0
G-0216,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,63',63,0,second half,0,0
G-0217,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-09,1,0,P-09730,not applicable Leônidas,not applicable,Leônidas,74',74,0,second half,0,0
G-0218,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-17,Brazil vs Sweden,-11519.0,17:00,T-09,1,0,P-70927,not applicable Perácio,not applicable,Perácio,80',80,0,second half,0,0
G-0219,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-41,1,0,P-76066,Gino Colaussi,Gino,Colaussi,6',6,0,first half,0,0
G-0220,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-36,0,1,P-24305,Pál Titkos,Pál,Titkos,8',8,0,first half,0,0
G-0221,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-41,1,0,P-65885,Silvio Piola,Silvio,Piola,16',16,0,first half,0,0
G-0222,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-41,1,0,P-76066,Gino Colaussi,Gino,Colaussi,35',35,0,first half,0,0
G-0223,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-36,0,1,P-89034,György Sárosi,György,Sárosi,70',70,0,second half,0,0
G-0224,WC-1938,1938 FIFA Men's World Cup,1938,M-1938-18,Italy vs Hungary,-11519.0,17:00,T-41,1,0,P-65885,Silvio Piola,Silvio,Piola,82',82,0,second half,0,0
G-0225,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-01,Brazil vs Mexico,-7131.0,15:00,T-09,1,0,P-49381,not applicable Ademir,not applicable,Ademir,30',30,0,first half,0,0
G-0226,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-01,Brazil vs Mexico,-7131.0,15:00,T-09,1,0,P-44754,not applicable Jair,not applicable,Jair,65',65,0,second half,0,0
G-0227,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-01,Brazil vs Mexico,-7131.0,15:00,T-09,1,0,P-17754,not applicable Baltazar,not applicable,Baltazar,71',71,0,second half,0,0
G-0228,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-01,Brazil vs Mexico,-7131.0,15:00,T-09,1,0,P-49381,not applicable Ademir,not applicable,Ademir,79',79,0,second half,0,0
G-0229,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-02,Yugoslavia vs Switzerland,-7130.0,15:00,T-87,1,0,P-50931,Rajko Mitić,Rajko,Mitić,59',59,0,second half,0,0
G-0230,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-02,Yugoslavia vs Switzerland,-7130.0,15:00,T-87,1,0,P-07620,Kosta Tomašević,Kosta,Tomašević,70',70,0,second half,0,0
G-0231,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-02,Yugoslavia vs Switzerland,-7130.0,15:00,T-87,1,0,P-87730,Tihomir Ognjanov,Tihomir,Ognjanov,84',84,0,second half,0,0
G-0232,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-03,England vs Chile,-7130.0,15:00,T-28,1,0,P-89453,Stan Mortensen,Stan,Mortensen,39',39,0,first half,0,0
G-0233,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-03,England vs Chile,-7130.0,15:00,T-28,1,0,P-71516,Wilf Mannion,Wilf,Mannion,51',51,0,second half,0,0
G-0234,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-04,Spain vs United States,-7130.0,15:00,T-83,0,1,P-88982,Gino Pariani,Gino,Pariani,17',17,0,first half,0,0
G-0235,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-04,Spain vs United States,-7130.0,15:00,T-73,1,0,P-24336,Silvestre Igoa,Silvestre,Igoa,81',81,0,second half,0,0
G-0236,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-04,Spain vs United States,-7130.0,15:00,T-73,1,0,P-26928,Estanislau Basora,Estanislau,Basora,83',83,0,second half,0,0
G-0237,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-04,Spain vs United States,-7130.0,15:00,T-73,1,0,P-65220,Telmo Zarra,Telmo,Zarra,89',89,0,second half,0,0
G-0238,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-05,Sweden vs Italy,-7130.0,15:00,T-41,0,1,P-51460,Riccardo Carapellese,Riccardo,Carapellese,7',7,0,first half,0,0
G-0239,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-05,Sweden vs Italy,-7130.0,15:00,T-74,1,0,P-03089,Hasse Jeppson,Hasse,Jeppson,25',25,0,first half,0,0
G-0240,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-05,Sweden vs Italy,-7130.0,15:00,T-74,1,0,P-91027,Sune Andersson,Sune,Andersson,33',33,0,first half,0,0
G-0241,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-05,Sweden vs Italy,-7130.0,15:00,T-74,1,0,P-03089,Hasse Jeppson,Hasse,Jeppson,68',68,0,second half,0,0
G-0242,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-05,Sweden vs Italy,-7130.0,15:00,T-41,0,1,P-49869,Ermes Muccinelli,Ermes,Muccinelli,75',75,0,second half,0,0
G-0243,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-06,Brazil vs Switzerland,-7127.0,15:00,T-09,1,0,P-83086,not applicable Alfredo,not applicable,Alfredo,3',3,0,first half,0,0
G-0244,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-06,Brazil vs Switzerland,-7127.0,15:00,T-75,0,1,P-80623,Jacques Fatton,Jacques,Fatton,17',17,0,first half,0,0
G-0245,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-06,Brazil vs Switzerland,-7127.0,15:00,T-09,1,0,P-17754,not applicable Baltazar,not applicable,Baltazar,32',32,0,first half,0,0
G-0246,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-06,Brazil vs Switzerland,-7127.0,15:00,T-75,0,1,P-80623,Jacques Fatton,Jacques,Fatton,88',88,0,second half,0,0
G-0247,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-07,Yugoslavia vs Mexico,-7127.0,15:00,T-87,1,0,P-83431,Stjepan Bobek,Stjepan,Bobek,20',20,0,first half,0,0
G-0248,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-07,Yugoslavia vs Mexico,-7127.0,15:00,T-87,1,0,P-23914,Željko Čajkovski,Željko,Čajkovski,23',23,0,first half,0,0
G-0249,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-07,Yugoslavia vs Mexico,-7127.0,15:00,T-87,1,0,P-23914,Željko Čajkovski,Željko,Čajkovski,51',51,0,second half,0,0
G-0250,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-07,Yugoslavia vs Mexico,-7127.0,15:00,T-87,1,0,P-07620,Kosta Tomašević,Kosta,Tomašević,81',81,0,second half,0,0
G-0251,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-07,Yugoslavia vs Mexico,-7127.0,15:00,T-46,0,1,P-36858,Héctor Ortiz,Héctor,Ortiz,89',89,0,second half,0,1
G-0252,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-08,Spain vs Chile,-7126.0,15:00,T-73,1,0,P-26928,Estanislau Basora,Estanislau,Basora,17',17,0,first half,0,0
G-0253,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-08,Spain vs Chile,-7126.0,15:00,T-73,1,0,P-65220,Telmo Zarra,Telmo,Zarra,30',30,0,first half,0,0
G-0254,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-09,United States vs England,-7126.0,15:00,T-83,1,0,P-62622,Joe Gaetjens,Joe,Gaetjens,38',38,0,first half,0,0
G-0255,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-10,Sweden vs Paraguay,-7126.0,15:30,T-74,1,0,P-87073,Stig Sundqvist,Stig,Sundqvist,17',17,0,first half,0,0
G-0256,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-10,Sweden vs Paraguay,-7126.0,15:30,T-74,1,0,P-52190,Karl-Erik Palmér,Karl-Erik,Palmér,26',26,0,first half,0,0
G-0257,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-10,Sweden vs Paraguay,-7126.0,15:30,T-55,0,1,P-31665,Atilio López,Atilio,López,35',35,0,first half,0,0
G-0258,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-10,Sweden vs Paraguay,-7126.0,15:30,T-55,0,1,P-95911,César López Fretes,César López,Fretes,74',74,0,second half,0,0
G-0259,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-11,Brazil vs Yugoslavia,-7124.0,15:00,T-09,1,0,P-49381,not applicable Ademir,not applicable,Ademir,4',4,0,first half,0,0
G-0260,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-11,Brazil vs Yugoslavia,-7124.0,15:00,T-09,1,0,P-73743,not applicable Zizinho,not applicable,Zizinho,69',69,0,second half,0,0
G-0261,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-13,1,0,P-14657,George Robledo,George,Robledo,16',16,0,first half,0,0
G-0262,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-13,1,0,P-86320,Atilio Cremaschi,Atilio,Cremaschi,32',32,0,first half,0,0
G-0263,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-83,0,1,P-37569,Frank Wallace,Frank,Wallace,47',47,0,second half,0,0
G-0264,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-83,0,1,P-59276,Joe Maca,Joe,Maca,48',48,0,second half,0,1
G-0265,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-13,1,0,P-56453,Andrés Prieto,Andrés,Prieto,54',54,0,second half,0,0
G-0266,WC-1950,1950 FIFA Men's World Cup,1950,M-1950-12,Chile vs United States,-7123.0,15:00,T-13,1,0,P-86320,Atilio Cremaschi,Atilio,Cremaschi,60',60,0,second half,0,0
